name,country,state,county,city,street_address,zip_code,latitude,longitude,email,website,phone_number,type,is_operational,description
Webster Prairie Cemetery,United States,Wisconsin,Sauk County,Deer Run Estates,Deer Run Estates,,43.5430594,-89.7786519,,,,human,true,
Oak Hill Cemetery,United States,Wisconsin,Sauk County,North Freedom,North Freedom,,43.4662775,-89.8648396,,,,human,true,
Saint Johns Cemetery,United States,Wisconsin,Sauk County,Rock Springs,Rock Springs,,43.4960574,-89.910962,,,,human,true,
Butterfield Cemetery,United States,Wisconsin,Sauk County,Dellwood,Dellwood,,43.5503461,-89.8677691,,,,human,true,
La Due Cemetery,United States,Wisconsin,Lafayette County,South Wayne,South Wayne,,42.5457231,-89.8484116,,,,human,true,
Clarence Cemetery,United States,Wisconsin,Green County,Cardinal Crest,Cardinal Crest,,42.5940386,-89.3982219,,,,human,true,
Garden Bluff Cemetery,United States,Wisconsin,Sauk County,Merrimac,Merrimac,,43.3385796,-89.6213456,,,,human,true,
Mount Pleasant Cemetery,United States,Wisconsin,Columbia County,Lodi,Lodi,,43.3116246,-89.5384993,,,,human,true,
East Magnolia Cemetery,United States,WI,Rock County,Evansville,County Road A,53536,42.7163783,-89.2921178,,,,human,true,
Rockbridge Cemetery,United States,Wisconsin,Richland County,Rockbridge,Rockbridge,,43.4474375,-90.3561001,,,,human,true,
Saint Pauls Cemetery,United States,Wisconsin,Sauk County,Sandusky,Sandusky,,43.390558,-90.1939,,,,human,true,
Fowler-Sherman Cemetery,United States,Wisconsin,Juneau County,Elroy,Elroy,,43.7546837,-90.2812793,,,,human,true,
Thorp Clarno Cemetery,United States,Wisconsin,Green County,Clarno,Clarno,,42.5267824,-89.700327,,,,human,true,
St. Lukes Lutheran Cemetery,United States,Wisconsin,Dane County,Middleton,Middleton,,43.1135988,-89.5100495,,,,human,true,
Miller Cemetery,United States,Wisconsin,Lafayette County,Wiota,Wiota,,42.6432971,-89.9660301,,,,human,true,
Hillside Cemetery,United States,Wisconsin,Columbia County,Columbus,Columbus,,43.347664,-89.0146699,,,,human,true,
Fall River Cemetery,United States,Wisconsin,Columbia County,Fall River,Fall River,,43.3937122,-89.0350407,,,,human,true,
Saint Norbert Cemetery,United States,Wisconsin,Dane County,Roxbury,Roxbury,,43.2501245,-89.6844447,,,,human,true,
Saint Johns Cemetery,United States,Wisconsin,Dane County,Lutheran Hill,Lutheran Hill,,43.2062698,-89.5985111,,,,human,true,
Dane Cemetery,United States,Wisconsin,Dane County,Lutheran Hill,Lutheran Hill,,43.2275789,-89.581454,,,,human,true,
Kohlman Cemetery,United States,Wisconsin,Dane County,Dons Mobile Manor,Dons Mobile Manor,,43.1770804,-89.5412526,,,,human,true,
County Line Cemetery,United States,Wisconsin,Columbia County,Lodi,Lodi,,43.2935207,-89.5116781,,,,human,true,
Oak Hill Cemetery,United States,Wisconsin,Dane County,Black Earth,Black Earth,,43.1437453,-89.7387835,,,,human,true,
Vermont Pioneer Cemetery,United States,Wisconsin,Dane County,Vermont,Vermont,,43.0944214,-89.7532226,,,,human,true,
